measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1995,2.8006838976025463,2.843927221069558,2.7525237321573424
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1995,2.402897172400631,2.497116078472579,2.3137702938225098
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,1995,0.343486609839687,0.35835752283167444,0.3256665070730361
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,1995,0.13039682254452037,0.13669686509615483,0.12461917240299518
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2005,3.5133028261404715,3.585532431777862,3.44947997623278
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2005,6.316830828158887,6.569406975362282,6.065267619891076
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2005,1.1092118677899632,1.1944530389980705,1.0485849696445044
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2005,0.4837309412748068,0.5065293941187686,0.452325626668705
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1994,2.776950977160668,2.820181167694029,2.7310670632958325
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1994,2.2524735046518094,2.3476271124236487,2.1633589252209484
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,1994,0.3158927601313375,0.33044106978076193,0.30080735925481533
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,1994,0.12162906316369486,0.12734600540384752,0.11662368729379284
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,3.746131438191471,3.8101402271868747,3.6787863563911904
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2009,7.391684470881116,7.642542364093728,7.1501678292710364
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2009,1.1572866617043471,1.2004132872566462,1.116730380574907
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2009,0.5402968895362739,0.559256655506503,0.5202547378885878
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1996,2.8084202355033354,2.8519247596992043,2.755334661160504
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1996,2.5708239409629132,2.6683163787482274,2.478406703230105
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,1996,0.37371580052876907,0.3887322448851493,0.355215655945749
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,1996,0.14032837082242436,0.14746961825144483,0.13428534782061916
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1998,2.8794895281262742,2.9295943670697184,2.8217233984396177
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1998,3.0688562185070225,3.170859795349517,2.970503093391669
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,1998,0.4820495075670468,0.5003752114351903,0.46375388335701256
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,1998,0.17974445313184167,0.18740727931771567,0.17237139126211223
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1999,2.98576646785529,3.0402371697187216,2.9285300819790803
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,1999,3.4071292522245886,3.513836349475504,3.3007972627947404
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,1999,0.5851851199644552,0.6071310865404326,0.5644256765882211
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,1999,0.219812626286568,0.22913940424549809,0.21064621426867736
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,4.139652552196411,4.224758186588537,4.04502102105011
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2013,9.328102464025353,9.832519753516605,8.945818418996017
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2013,1.3868438434562724,1.49911479671328,1.2969756847543283
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2013,0.6894222306687151,0.748768411094179,0.6469405630220048
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2002,3.290849995426015,3.3551463559248877,3.228265967659575
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2002,4.799740371633457,4.971700880251692,4.623893379307379
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2002,0.851646805087712,0.8880424785074733,0.8148765774553272
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2002,0.348079786647537,0.36150554108016886,0.33373860139146777
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2000,3.0874288501715137,3.1434857384913295,3.0303312969052847
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2000,3.771359982755174,3.894008834855255,3.6604371170499728
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2000,0.6612726676930029,0.6878834551430569,0.6364919984693891
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2000,0.25657378687484605,0.2672886528905243,0.24543763587956224
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2003,3.3703245676451368,3.4417284709522917,3.30940294180576
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2003,5.3600006381893275,5.556123779816196,5.157440536882685
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2003,0.9505492021151947,1.0018474239401904,0.9081852106772391
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2003,0.39925984777169643,0.4153102730534913,0.38152598259921955
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2004,3.437617684902231,3.5007686840618435,3.3767763501197843
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2004,5.83166386568077,6.048677032120753,5.608598014484541
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2004,1.0297418018226412,1.1088854933796173,0.9843118689909061
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2004,0.43658119065483264,0.4583587216168562,0.41312816075712727
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2017,4.365817415969587,4.491349669167554,4.25239487880753
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2017,13.618017854813237,14.187615547018066,13.120391544977585
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2017,2.2147850308671635,2.364123572698469,2.0413011051837215
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2017,1.202894130759803,1.3511840198864506,1.0729428447410652
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2006,3.584126291375906,3.658287955573476,3.52182153766978
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2006,6.685984038712922,6.958809691117284,6.4191527938087845
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2006,1.1572738477208944,1.2342122480730562,1.0816541240277069
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2006,0.5129752839922022,0.5370791513421955,0.4771395151540106
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,3.829147837048561,3.90609658808346,3.7386085302415135
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2010,7.708233737197556,8.049390743256488,7.43714654597463
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2010,1.1626571647676434,1.2191575263317334,1.1153322087494828
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2010,0.548352713694824,0.5764887114435701,0.5260096494924258
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2007,3.6234533642173012,3.689158288217881,3.563052070224594
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2007,6.90177271879395,7.162392886326952,6.652013538261321
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2007,1.1562984408944823,1.2232709090953473,1.08738839923789
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2007,0.5204156572146662,0.5457514105303426,0.4875095795510839
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,3.686186530217688,3.750551321350578,3.6261990791451995
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2008,7.11925903500894,7.375972498689982,6.8782491653280164
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2008,1.1567153284324843,1.212009023737989,1.0998430677465334
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2008,0.5285501614390133,0.5513069338763144,0.5030371823175729
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,3.9257141313538564,3.999481983742235,3.843070059006728
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2011,8.199710732112036,8.579362543523288,7.921942122634833
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2011,1.2246720934457411,1.2938476132232741,1.1701461410762013
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2011,0.5901533063830379,0.6288724839931529,0.563743536982182
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,4.025865305089766,4.101915817061208,3.939319629170602
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2012,8.666591618779698,9.113918997343278,8.339142198849515
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2012,1.2881880986419718,1.3801176040608598,1.2165089863611214
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2012,0.6315818221013163,0.6814159381687501,0.5989201051439076
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2016,4.446471212876514,4.58095623184181,4.33415508125662
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2016,12.84563478585982,13.390936240641294,12.417513178978352
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2016,1.972150970286136,2.096768324347508,1.8491499615791627
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2016,1.0677939823143285,1.180380860480334,0.9707640151193994
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,4.252385372461967,4.338109456247867,4.170517194937918
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2014,10.219108388368007,10.783410623128171,9.783345527955255
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2014,1.5273559953226823,1.6601622291365454,1.422083396784891
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2014,0.7730934495205193,0.8442609401098968,0.7171754810921704
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2015,4.36788550030241,4.460216324233745,4.279619721237386
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2015,11.403154399266745,11.980476118976453,10.955940120239132
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2015,1.720513830107612,1.8645878921751122,1.6048218354386055
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2015,0.896713993614374,0.9866449459172905,0.8253678778121573
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2018,4.3399383614632825,4.4734698441623335,4.220582561191982
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2018,13.937002686703151,14.460573326600048,13.3957508261953
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2018,2.379672778654601,2.5296447324709925,2.1959234689894025
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2018,1.2828498569613025,1.4421101682357704,1.1485634531253877
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2019,4.282071003713332,4.41595324711236,4.15223002245843
1,Deaths,102,United States of America,3,Both,22,All ages,562,Opioid use disorders,3,Rate,2019,14.432847837965285,15.014081950259763,13.838870778362615
1,Deaths,102,United States of America,3,Both,22,All ages,563,Cocaine use disorders,3,Rate,2019,2.5376006477842425,2.721156771181397,2.3344038694858025
1,Deaths,102,United States of America,3,Both,22,All ages,564,Amphetamine use disorders,3,Rate,2019,1.352831254058535,1.5333388947026876,1.2101256014187636
